Fecha,Severidad del Problema,Problema,Empresa,RANCHO,Punto de rocío (ºC),Punto de rocío Maximo (°C),Hora de registro de velocidad máxima de viento,Viento (km/h),Ráfaga de viento (km/h),Temperatura Promedio (ºC),Humedad Promedio (%),ETO (mm),Joules Acumulados,Horas Frío Efectivas,Lluvia (mm),Horas luz
1/6/2021,Equilibrio,Thrips (Scirtothrips spp.),Jalim B,LLANO 1,-1.0,12.0,0.584027778,19.3,30.6,14.9,58.3,3.56,1779.3,8.1,0.0,9.0
1/6/2021,Equilibrio,Thrips (Scirtothrips spp.),Jalim B,LLANO 1,-1.0,12.0,0.584027778,19.3,30.6,14.9,58.3,3.56,1779.3,8.1,0.0,9.0
1/6/2021,Equilibrio,Thrips (Scirtothrips spp.),Jalim B,LLANO 1,-1.0,12.0,0.584027778,19.3,30.6,14.9,58.3,3.56,1779.3,8.1,0.0,9.0
1/6/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,-1.0,12.0,0.584027778,19.3,30.6,14.9,58.3,3.56,1779.3,8.1,0.0,9.0
1/6/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,-1.0,12.0,0.584027778,19.3,30.6,14.9,58.3,3.56,1779.3,8.1,0.0,9.0
1/6/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,-1.0,12.0,0.584027778,19.3,30.6,14.9,58.3,3.56,1779.3,8.1,0.0,9.0
1/6/2021,Equilibrio,Roya (Thekopsora minima),Jalim B,LLANO 1,-1.0,12.0,0.584027778,19.3,30.6,14.9,58.3,3.56,1779.3,8.1,0.0,9.0
1/6/2021,Equilibrio,Roya (Thekopsora minima),Jalim B,LLANO 1,-1.0,12.0,0.584027778,19.3,30.6,14.9,58.3,3.56,1779.3,8.1,0.0,9.0
1/6/2021,Equilibrio,Thrips (Scirtothrips spp.),Jalim B,LLANO 1,-1.0,12.0,0.584027778,19.3,30.6,14.9,58.3,3.56,1779.3,8.1,0.0,9.0
1/6/2021,Equilibrio,Thrips (Scirtothrips spp.),Jalim B,LLANO 1,-1.0,12.0,0.584027778,19.3,30.6,14.9,58.3,3.56,1779.3,8.1,0.0,9.0
1/6/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,-1.0,12.0,0.584027778,19.3,30.6,14.9,58.3,3.56,1779.3,8.1,0.0,9.0
1/6/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,-1.0,12.0,0.584027778,19.3,30.6,14.9,58.3,3.56,1779.3,8.1,0.0,9.0
1/6/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,-1.0,12.0,0.584027778,19.3,30.6,14.9,58.3,3.56,1779.3,8.1,0.0,9.0
1/5/2021,Equilibrio,Roya (Thekopsora minima),Jalim B,LLANO 1,1.0,12.0,0.641666667,20.9,27.4,15.2,59.6,3.56,1828.6,6.9,0.0,8.9
1/5/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,1.0,12.0,0.641666667,20.9,27.4,15.2,59.6,3.56,1828.6,6.9,0.0,8.9
1/5/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,1.0,12.0,0.641666667,20.9,27.4,15.2,59.6,3.56,1828.6,6.9,0.0,8.9
1/5/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,1.0,12.0,0.641666667,20.9,27.4,15.2,59.6,3.56,1828.6,6.9,0.0,8.9
1/5/2021,Equilibrio,Thrips (Scirtothrips spp.),Jalim B,LLANO 1,1.0,12.0,0.641666667,20.9,27.4,15.2,59.6,3.56,1828.6,6.9,0.0,8.9
1/5/2021,Equilibrio,Thrips (Scirtothrips spp.),Jalim B,LLANO 1,1.0,12.0,0.641666667,20.9,27.4,15.2,59.6,3.56,1828.6,6.9,0.0,8.9
1/5/2021,Equilibrio,Roya (Thekopsora minima),Jalim B,LLANO 1,1.0,12.0,0.641666667,20.9,27.4,15.2,59.6,3.56,1828.6,6.9,0.0,8.9
1/5/2021,Equilibrio,Thrips (Scirtothrips spp.),Jalim B,LLANO 1,1.0,12.0,0.641666667,20.9,27.4,15.2,59.6,3.56,1828.6,6.9,0.0,8.9
1/5/2021,Equilibrio,Thrips (Scirtothrips spp.),Jalim B,LLANO 1,1.0,12.0,0.641666667,20.9,27.4,15.2,59.6,3.56,1828.6,6.9,0.0,8.9
1/5/2021,Equilibrio,Piojo harinoso (Planococcus citri),Jalim B,LLANO 1,1.0,12.0,0.641666667,20.9,27.4,15.2,59.6,3.56,1828.6,6.9,0.0,8.9
1/5/2021,Equilibrio,Piojo harinoso (Planococcus citri),Jalim B,LLANO 1,1.0,12.0,0.641666667,20.9,27.4,15.2,59.6,3.56,1828.6,6.9,0.0,8.9
1/5/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,1.0,12.0,0.641666667,20.9,27.4,15.2,59.6,3.56,1828.6,6.9,0.0,8.9
1/5/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,1.0,12.0,0.641666667,20.9,27.4,15.2,59.6,3.56,1828.6,6.9,0.0,8.9
1/5/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,1.0,12.0,0.641666667,20.9,27.4,15.2,59.6,3.56,1828.6,6.9,0.0,8.9
1/5/2021,Controle,Roya (Thekopsora minima),Jalim B,LLANO 1,1.0,12.0,0.641666667,20.9,27.4,15.2,59.6,3.56,1828.6,6.9,0.0,8.9
1/5/2021,Equilibrio,Thrips (Scirtothrips spp.),Jalim B,LLANO 1,1.0,12.0,0.641666667,20.9,27.4,15.2,59.6,3.56,1828.6,6.9,0.0,8.9
1/5/2021,Equilibrio,Thrips (Scirtothrips spp.),Jalim B,LLANO 1,1.0,12.0,0.641666667,20.9,27.4,15.2,59.6,3.56,1828.6,6.9,0.0,8.9
1/5/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,1.0,12.0,0.641666667,20.9,27.4,15.2,59.6,3.56,1828.6,6.9,0.0,8.9
1/5/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,1.0,12.0,0.641666667,20.9,27.4,15.2,59.6,3.56,1828.6,6.9,0.0,8.9
1/5/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,1.0,12.0,0.641666667,20.9,27.4,15.2,59.6,3.56,1828.6,6.9,0.0,8.9
1/4/2021,Equilibrio,Thrips (Scirtothrips spp.),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Thrips (Scirtothrips spp.),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Roya (Thekopsora minima),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Controle,Roya (Thekopsora minima),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Thrips (Scirtothrips spp.),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Thrips (Scirtothrips spp.),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Controle,Roya (Thekopsora minima),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Thrips (Scirtothrips spp.),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Thrips (Scirtothrips spp.),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Roya (Thekopsora minima),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Thrips (Scirtothrips spp.),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Thrips (Scirtothrips spp.),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Thrips (Scirtothrips spp.),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Thrips (Scirtothrips spp.),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Roya (Thekopsora minima),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Ácaro rojo (Olygonichus spp.),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Ácaro rojo (Olygonichus spp.),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Roya (Thekopsora minima),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Thrips (Scirtothrips spp.),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Thrips (Scirtothrips spp.),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Roya (Thekopsora minima),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Thrips (Scirtothrips spp.),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Thrips (Scirtothrips spp.),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Piojo harinoso (Planococcus citri),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Piojo harinoso (Planococcus citri),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Roya (Thekopsora minima),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Thrips (Scirtothrips spp.),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Thrips (Scirtothrips spp.),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Roya (Thekopsora minima),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Thrips (Scirtothrips spp.),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Thrips (Scirtothrips spp.),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Thrips (Scirtothrips spp.),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Thrips (Scirtothrips spp.),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Controle,Roya (Thekopsora minima),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Piojo harinoso (Planococcus citri),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Piojo harinoso (Planococcus citri),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/4/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,0.0,12.0,0.6125,19.3,25.7,15.0,59.8,3.3,1816.0,8.0,0.0,8.8
1/14/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Controle,Roya,Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Controle,Roya,Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Controle,Roya,Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Controle,Roya,Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Controle,Roya,Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Equilibrio,Thrips (Scirtothrips spp.),Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Equilibrio,Thrips (Scirtothrips spp.),Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Equilibrio,Thrips (Scirtothrips spp.),Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Equilibrio,Thrips (Scirtothrips spp.),Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Controle,Roya,Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Controle,Roya,Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Controle,Roya,Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Controle,Roya,Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Controle,Roya,Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Controle,Roya,Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Controle,Roya,Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Controle,Roya,Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Equilibrio,Thrips (Scirtothrips spp.),Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Equilibrio,Thrips (Scirtothrips spp.),Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Equilibrio,Thrips (Scirtothrips spp.),Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Equilibrio,Thrips (Scirtothrips spp.),Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Controle,Roya,Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Controle,Roya,Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Controle,Roya,Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Controle,Roya,Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Controle,Roya,Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Controle,Roya,Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Controle,Roya,Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Controle,Roya,Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Equilibrio,Thrips (Scirtothrips spp.),Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Equilibrio,Thrips (Scirtothrips spp.),Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Equilibrio,Thrips (Scirtothrips spp.),Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Equilibrio,Thrips (Scirtothrips spp.),Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Controle,Roya,Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Controle,Roya,Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Controle,Roya,Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Controle,Roya,Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
1/14/2021,Equilibrio,Botritys (Botrytis cinerea),Jalim B,LLANO 1,5.0,12.0,0.643055556,16.1,22.5,15.9,63.9,2.03,1029.9,0.0,0.0,7.3
